Data e ora,Temp. [°C],Prec. [mm],Data,Ora
04.10.2018 05:20,11.3,0.0,04.10.2018,05:20
04.10.2018 05:30,11.0,0.0,04.10.2018,05:30
04.10.2018 05:40,10.9,0.0,04.10.2018,05:40
04.10.2018 05:50,11.5,0.0,04.10.2018,05:50
04.10.2018 06:00,11.4,0.0,04.10.2018,06:00
04.10.2018 06:10,11.5,0.0,04.10.2018,06:10
04.10.2018 06:20,11.9,0.0,04.10.2018,06:20
04.10.2018 06:30,12.0,0.0,04.10.2018,06:30
04.10.2018 06:40,12.1,0.0,04.10.2018,06:40
04.10.2018 06:50,12.4,0.0,04.10.2018,06:50
04.10.2018 07:00,12.5,0.0,04.10.2018,07:00
04.10.2018 07:10,12.9,0.0,04.10.2018,07:10
04.10.2018 07:20,13.5,0.0,04.10.2018,07:20
04.10.2018 07:30,13.9,0.0,04.10.2018,07:30
04.10.2018 07:40,14.1,0.0,04.10.2018,07:40
04.10.2018 07:50,14.3,0.0,04.10.2018,07:50
04.10.2018 08:00,14.9,0.0,04.10.2018,08:00
04.10.2018 08:10,15.6,0.0,04.10.2018,08:10
04.10.2018 08:20,15.3,0.0,04.10.2018,08:20
04.10.2018 08:30,15.4,0.0,04.10.2018,08:30
04.10.2018 08:40,15.6,0.0,04.10.2018,08:40
04.10.2018 08:50,15.9,0.0,04.10.2018,08:50
04.10.2018 09:00,16.3,0.0,04.10.2018,09:00
04.10.2018 09:10,16.2,0.0,04.10.2018,09:10
04.10.2018 09:20,16.2,0.0,04.10.2018,09:20
04.10.2018 09:30,16.5,0.0,04.10.2018,09:30
04.10.2018 09:40,16.6,0.0,04.10.2018,09:40
04.10.2018 09:50,17.2,0.0,04.10.2018,09:50
04.10.2018 10:00,17.1,0.0,04.10.2018,10:00
04.10.2018 10:10,17.6,0.0,04.10.2018,10:10
04.10.2018 10:20,18.0,0.0,04.10.2018,10:20
04.10.2018 10:30,18.4,0.0,04.10.2018,10:30
04.10.2018 10:40,19.1,0.0,04.10.2018,10:40
04.10.2018 10:50,19.0,0.0,04.10.2018,10:50
04.10.2018 11:00,19.0,0.0,04.10.2018,11:00
04.10.2018 11:10,19.5,0.0,04.10.2018,11:10
04.10.2018 11:20,19.9,0.0,04.10.2018,11:20
04.10.2018 11:30,20.4,0.0,04.10.2018,11:30
04.10.2018 11:40,20.7,0.0,04.10.2018,11:40
04.10.2018 11:50,21.0,0.0,04.10.2018,11:50
04.10.2018 12:00,21.0,0.0,04.10.2018,12:00
04.10.2018 12:10,21.5,0.0,04.10.2018,12:10
04.10.2018 12:20,21.6,0.0,04.10.2018,12:20
04.10.2018 12:30,21.5,0.0,04.10.2018,12:30
04.10.2018 12:40,22.2,0.0,04.10.2018,12:40
04.10.2018 12:50,22.2,0.0,04.10.2018,12:50
04.10.2018 13:00,22.3,0.0,04.10.2018,13:00
04.10.2018 13:10,22.4,0.0,04.10.2018,13:10
04.10.2018 13:20,22.2,0.0,04.10.2018,13:20
04.10.2018 13:30,22.1,0.0,04.10.2018,13:30
04.10.2018 13:40,22.1,0.0,04.10.2018,13:40
04.10.2018 13:50,22.0,0.0,04.10.2018,13:50
04.10.2018 14:00,21.8,0.0,04.10.2018,14:00
04.10.2018 14:10,22.0,0.0,04.10.2018,14:10
04.10.2018 14:20,21.8,0.0,04.10.2018,14:20
04.10.2018 14:30,21.8,0.0,04.10.2018,14:30
04.10.2018 14:40,21.9,0.0,04.10.2018,14:40
04.10.2018 14:50,21.9,0.0,04.10.2018,14:50
04.10.2018 15:00,21.7,0.0,04.10.2018,15:00
04.10.2018 15:10,21.4,0.0,04.10.2018,15:10
04.10.2018 15:20,21.5,0.0,04.10.2018,15:20
04.10.2018 15:30,21.4,0.0,04.10.2018,15:30
04.10.2018 15:40,21.5,0.0,04.10.2018,15:40
04.10.2018 15:50,21.4,0.0,04.10.2018,15:50
04.10.2018 16:00,21.3,0.0,04.10.2018,16:00
04.10.2018 16:10,21.0,0.0,04.10.2018,16:10
04.10.2018 16:20,21.0,0.0,04.10.2018,16:20
04.10.2018 16:30,20.8,0.0,04.10.2018,16:30
04.10.2018 16:40,20.6,0.0,04.10.2018,16:40
04.10.2018 16:50,19.3,0.0,04.10.2018,16:50
04.10.2018 17:00,18.6,0.0,04.10.2018,17:00
04.10.2018 17:10,18.3,0.0,04.10.2018,17:10
04.10.2018 17:20,18.4,0.0,04.10.2018,17:20
04.10.2018 17:30,17.8,0.0,04.10.2018,17:30
04.10.2018 17:40,17.8,0.0,04.10.2018,17:40
04.10.2018 17:50,17.6,0.0,04.10.2018,17:50
04.10.2018 18:00,17.2,0.0,04.10.2018,18:00
04.10.2018 18:10,16.9,0.0,04.10.2018,18:10
04.10.2018 18:20,16.6,0.0,04.10.2018,18:20
04.10.2018 18:30,16.9,0.0,04.10.2018,18:30
04.10.2018 18:40,16.3,0.0,04.10.2018,18:40
04.10.2018 18:50,16.1,0.0,04.10.2018,18:50
04.10.2018 19:00,15.7,0.0,04.10.2018,19:00
04.10.2018 19:10,15.6,0.0,04.10.2018,19:10
04.10.2018 19:20,15.5,0.0,04.10.2018,19:20
04.10.2018 19:30,15.4,0.0,04.10.2018,19:30
04.10.2018 19:40,15.0,0.0,04.10.2018,19:40
04.10.2018 19:50,15.0,0.0,04.10.2018,19:50
04.10.2018 20:00,15.1,0.0,04.10.2018,20:00
04.10.2018 20:10,14.8,0.0,04.10.2018,20:10
04.10.2018 20:20,14.6,0.0,04.10.2018,20:20
04.10.2018 20:30,14.6,0.0,04.10.2018,20:30
04.10.2018 20:40,14.6,0.0,04.10.2018,20:40
04.10.2018 20:50,14.6,0.0,04.10.2018,20:50
04.10.2018 21:00,14.5,0.0,04.10.2018,21:00
04.10.2018 21:10,14.3,0.0,04.10.2018,21:10
04.10.2018 21:20,14.2,0.0,04.10.2018,21:20
04.10.2018 21:30,14.1,0.0,04.10.2018,21:30
04.10.2018 21:40,14.0,0.0,04.10.2018,21:40
04.10.2018 21:50,13.9,0.0,04.10.2018,21:50
04.10.2018 22:00,13.9,0.0,04.10.2018,22:00
04.10.2018 22:10,13.6,0.0,04.10.2018,22:10
04.10.2018 22:20,13.5,0.0,04.10.2018,22:20
04.10.2018 22:30,13.4,0.0,04.10.2018,22:30
04.10.2018 22:40,13.5,0.0,04.10.2018,22:40
04.10.2018 22:50,13.2,0.0,04.10.2018,22:50
04.10.2018 23:00,13.4,0.0,04.10.2018,23:00
04.10.2018 23:10,13.3,0.0,04.10.2018,23:10
04.10.2018 23:20,12.9,0.0,04.10.2018,23:20
04.10.2018 23:30,12.9,0.0,04.10.2018,23:30
04.10.2018 23:40,12.7,0.0,04.10.2018,23:40
04.10.2018 23:50,11.5,0.0,04.10.2018,23:50
05.10.2018 00:00,11.5,0.0,05.10.2018,00:00
05.10.2018 00:10,12.6,0.0,05.10.2018,00:10
05.10.2018 00:20,12.5,0.0,05.10.2018,00:20
05.10.2018 00:30,12.6,0.0,05.10.2018,00:30
05.10.2018 00:40,12.5,0.0,05.10.2018,00:40
05.10.2018 00:50,12.4,0.0,05.10.2018,00:50
05.10.2018 01:00,12.2,0.0,05.10.2018,01:00
05.10.2018 01:10,12.0,0.0,05.10.2018,01:10
05.10.2018 01:20,12.1,0.0,05.10.2018,01:20
05.10.2018 01:30,12.5,0.0,05.10.2018,01:30
05.10.2018 01:40,12.2,0.0,05.10.2018,01:40
05.10.2018 01:50,11.8,0.0,05.10.2018,01:50
05.10.2018 02:00,11.8,0.0,05.10.2018,02:00
05.10.2018 02:10,11.8,0.0,05.10.2018,02:10
05.10.2018 02:20,12.0,0.0,05.10.2018,02:20
05.10.2018 02:30,12.2,0.0,05.10.2018,02:30
05.10.2018 02:40,11.8,0.0,05.10.2018,02:40
05.10.2018 02:50,11.6,0.0,05.10.2018,02:50
05.10.2018 03:00,11.8,0.0,05.10.2018,03:00
05.10.2018 03:10,11.7,0.0,05.10.2018,03:10
05.10.2018 03:20,11.6,0.0,05.10.2018,03:20
05.10.2018 03:30,11.8,0.0,05.10.2018,03:30
05.10.2018 03:40,12.0,0.0,05.10.2018,03:40
05.10.2018 03:50,11.6,0.0,05.10.2018,03:50
05.10.2018 04:00,11.6,0.0,05.10.2018,04:00
05.10.2018 04:10,11.3,0.0,05.10.2018,04:10
05.10.2018 04:20,11.2,0.0,05.10.2018,04:20
05.10.2018 04:30,11.4,0.0,05.10.2018,04:30
05.10.2018 04:40,11.1,0.0,05.10.2018,04:40
05.10.2018 04:50,11.3,0.0,05.10.2018,04:50
05.10.2018 05:00,11.1,0.0,05.10.2018,05:00
05.10.2018 05:10,11.2,0.0,05.10.2018,05:10
05.10.2018 05:20,11.7,0.0,05.10.2018,05:20
05.10.2018 05:30,11.4,0.0,05.10.2018,05:30
05.10.2018 05:40,11.0,0.0,05.10.2018,05:40
05.10.2018 05:50,11.1,0.0,05.10.2018,05:50
05.10.2018 06:00,11.4,0.0,05.10.2018,06:00
05.10.2018 06:10,11.6,0.0,05.10.2018,06:10
05.10.2018 06:20,11.6,0.0,05.10.2018,06:20
05.10.2018 06:30,12.0,0.0,05.10.2018,06:30
05.10.2018 06:40,12.1,0.0,05.10.2018,06:40
05.10.2018 06:50,12.7,0.0,05.10.2018,06:50
05.10.2018 07:00,12.9,0.0,05.10.2018,07:00
05.10.2018 07:10,12.8,0.0,05.10.2018,07:10
05.10.2018 07:20,13.3,0.0,05.10.2018,07:20
05.10.2018 07:30,13.4,0.0,05.10.2018,07:30
05.10.2018 07:40,13.8,0.0,05.10.2018,07:40
05.10.2018 07:50,14.2,0.0,05.10.2018,07:50
05.10.2018 08:00,14.5,0.0,05.10.2018,08:00
05.10.2018 08:10,14.6,0.0,05.10.2018,08:10
05.10.2018 08:20,14.9,0.0,05.10.2018,08:20
05.10.2018 08:30,15.0,0.0,05.10.2018,08:30
05.10.2018 08:40,15.1,0.0,05.10.2018,08:40
05.10.2018 08:50,15.3,0.0,05.10.2018,08:50
05.10.2018 09:00,15.5,0.0,05.10.2018,09:00
05.10.2018 09:10,15.8,0.0,05.10.2018,09:10
05.10.2018 09:20,15.9,0.0,05.10.2018,09:20
05.10.2018 09:30,16.2,0.0,05.10.2018,09:30
05.10.2018 09:40,16.2,0.0,05.10.2018,09:40
05.10.2018 09:50,16.6,0.0,05.10.2018,09:50
05.10.2018 10:00,16.8,0.0,05.10.2018,10:00
05.10.2018 10:10,17.4,0.0,05.10.2018,10:10
05.10.2018 10:20,17.4,0.0,05.10.2018,10:20
05.10.2018 10:30,18.3,0.0,05.10.2018,10:30
05.10.2018 10:40,18.4,0.0,05.10.2018,10:40
05.10.2018 10:50,19.4,0.0,05.10.2018,10:50
05.10.2018 11:00,19.5,0.0,05.10.2018,11:00
05.10.2018 11:10,19.5,0.0,05.10.2018,11:10
05.10.2018 11:20,19.9,0.0,05.10.2018,11:20
05.10.2018 11:30,19.8,0.0,05.10.2018,11:30
05.10.2018 11:40,19.6,0.0,05.10.2018,11:40
05.10.2018 11:50,20.4,0.0,05.10.2018,11:50
05.10.2018 12:00,20.3,0.0,05.10.2018,12:00
05.10.2018 12:10,20.4,0.0,05.10.2018,12:10
05.10.2018 12:20,20.7,0.0,05.10.2018,12:20
05.10.2018 12:30,20.5,0.0,05.10.2018,12:30
05.10.2018 12:40,20.9,0.0,05.10.2018,12:40
05.10.2018 12:50,20.3,0.0,05.10.2018,12:50
05.10.2018 13:00,20.9,0.0,05.10.2018,13:00
05.10.2018 13:10,20.7,0.0,05.10.2018,13:10
05.10.2018 13:20,20.8,0.0,05.10.2018,13:20
05.10.2018 13:30,20.1,0.0,05.10.2018,13:30
05.10.2018 13:40,20.9,0.0,05.10.2018,13:40
05.10.2018 13:50,20.8,0.0,05.10.2018,13:50
05.10.2018 14:00,20.9,0.0,05.10.2018,14:00
05.10.2018 14:10,21.1,0.0,05.10.2018,14:10
05.10.2018 14:20,21.1,0.0,05.10.2018,14:20
05.10.2018 14:30,20.8,0.0,05.10.2018,14:30
05.10.2018 14:40,20.7,0.0,05.10.2018,14:40
05.10.2018 14:50,20.9,0.0,05.10.2018,14:50
05.10.2018 15:00,20.8,0.0,05.10.2018,15:00
05.10.2018 15:10,20.9,0.0,05.10.2018,15:10
05.10.2018 15:20,20.7,0.0,05.10.2018,15:20
05.10.2018 15:30,20.7,0.0,05.10.2018,15:30
05.10.2018 15:40,20.7,0.0,05.10.2018,15:40
05.10.2018 15:50,20.4,0.0,05.10.2018,15:50
05.10.2018 16:00,20.3,0.0,05.10.2018,16:00
05.10.2018 16:10,20.1,0.0,05.10.2018,16:10
05.10.2018 16:20,20.0,0.0,05.10.2018,16:20
05.10.2018 16:30,18.9,0.0,05.10.2018,16:30
05.10.2018 16:40,19.1,0.0,05.10.2018,16:40
05.10.2018 16:50,18.7,0.0,05.10.2018,16:50
05.10.2018 17:00,18.4,0.0,05.10.2018,17:00
05.10.2018 17:10,18.1,0.0,05.10.2018,17:10
05.10.2018 17:20,17.6,0.0,05.10.2018,17:20
05.10.2018 17:30,17.2,0.0,05.10.2018,17:30
05.10.2018 17:40,17.1,0.0,05.10.2018,17:40
05.10.2018 17:50,16.7,0.0,05.10.2018,17:50
05.10.2018 18:00,16.8,0.0,05.10.2018,18:00
05.10.2018 18:10,16.4,0.0,05.10.2018,18:10
05.10.2018 18:20,16.7,0.0,05.10.2018,18:20
05.10.2018 18:30,16.6,0.0,05.10.2018,18:30
05.10.2018 18:40,16.4,0.0,05.10.2018,18:40
05.10.2018 18:50,16.3,0.0,05.10.2018,18:50
05.10.2018 19:00,16.1,0.0,05.10.2018,19:00
05.10.2018 19:10,16.2,0.0,05.10.2018,19:10
05.10.2018 19:20,16.5,0.0,05.10.2018,19:20
05.10.2018 19:30,15.9,0.0,05.10.2018,19:30
05.10.2018 19:40,15.9,0.0,05.10.2018,19:40
05.10.2018 19:50,15.6,0.0,05.10.2018,19:50
05.10.2018 20:00,15.6,0.0,05.10.2018,20:00
05.10.2018 20:10,15.6,0.0,05.10.2018,20:10
05.10.2018 20:20,15.7,0.0,05.10.2018,20:20
05.10.2018 20:30,15.8,0.0,05.10.2018,20:30
05.10.2018 20:40,15.5,0.0,05.10.2018,20:40
05.10.2018 20:50,15.6,0.0,05.10.2018,20:50
05.10.2018 21:00,16.0,0.0,05.10.2018,21:00
05.10.2018 21:10,16.5,0.0,05.10.2018,21:10
05.10.2018 21:20,15.9,0.0,05.10.2018,21:20
05.10.2018 21:30,16.1,0.0,05.10.2018,21:30
05.10.2018 21:40,15.9,0.0,05.10.2018,21:40
05.10.2018 21:50,15.7,0.0,05.10.2018,21:50
05.10.2018 22:00,15.6,0.0,05.10.2018,22:00
05.10.2018 22:10,15.7,0.0,05.10.2018,22:10
05.10.2018 22:20,15.7,0.0,05.10.2018,22:20
05.10.2018 22:30,15.6,0.0,05.10.2018,22:30
05.10.2018 22:40,15.5,0.0,05.10.2018,22:40
05.10.2018 22:50,15.2,0.0,05.10.2018,22:50
05.10.2018 23:00,15.3,0.0,05.10.2018,23:00
05.10.2018 23:10,14.9,0.0,05.10.2018,23:10
05.10.2018 23:20,15.1,0.0,05.10.2018,23:20
05.10.2018 23:30,15.3,0.0,05.10.2018,23:30
05.10.2018 23:40,15.5,0.0,05.10.2018,23:40
05.10.2018 23:50,15.2,0.0,05.10.2018,23:50
06.10.2018 00:00,15.7,0.0,06.10.2018,00:00
06.10.2018 00:10,15.4,0.0,06.10.2018,00:10
06.10.2018 00:20,15.3,0.0,06.10.2018,00:20
06.10.2018 00:30,15.1,0.0,06.10.2018,00:30
06.10.2018 00:40,15.2,0.0,06.10.2018,00:40
06.10.2018 00:50,15.9,0.0,06.10.2018,00:50
06.10.2018 01:00,15.7,0.0,06.10.2018,01:00
06.10.2018 01:10,15.3,0.0,06.10.2018,01:10
06.10.2018 01:20,15.2,0.0,06.10.2018,01:20
06.10.2018 01:30,15.1,0.0,06.10.2018,01:30
06.10.2018 01:40,15.1,0.0,06.10.2018,01:40
06.10.2018 01:50,15.0,0.0,06.10.2018,01:50
06.10.2018 02:00,15.1,0.0,06.10.2018,02:00
06.10.2018 02:10,14.9,0.0,06.10.2018,02:10
06.10.2018 02:20,14.4,0.0,06.10.2018,02:20
06.10.2018 02:30,14.6,0.0,06.10.2018,02:30
06.10.2018 02:40,14.6,0.0,06.10.2018,02:40
06.10.2018 02:50,14.6,0.0,06.10.2018,02:50
06.10.2018 03:00,14.8,0.0,06.10.2018,03:00
06.10.2018 03:10,14.7,0.0,06.10.2018,03:10
06.10.2018 03:20,14.7,0.0,06.10.2018,03:20
06.10.2018 03:30,14.7,0.0,06.10.2018,03:30
06.10.2018 03:40,14.6,0.0,06.10.2018,03:40
06.10.2018 03:50,14.6,0.0,06.10.2018,03:50
06.10.2018 04:00,14.7,0.0,06.10.2018,04:00
06.10.2018 04:10,14.9,0.0,06.10.2018,04:10
06.10.2018 04:20,14.6,0.0,06.10.2018,04:20
06.10.2018 04:30,14.6,0.0,06.10.2018,04:30
06.10.2018 04:40,14.4,0.0,06.10.2018,04:40
06.10.2018 04:50,14.5,0.0,06.10.2018,04:50
06.10.2018 05:00,14.4,0.0,06.10.2018,05:00
06.10.2018 05:10,14.6,0.0,06.10.2018,05:10
06.10.2018 05:20,14.5,0.0,06.10.2018,05:20
06.10.2018 05:30,14.5,0.0,06.10.2018,05:30
06.10.2018 05:40,14.4,0.0,06.10.2018,05:40
06.10.2018 05:50,14.6,0.0,06.10.2018,05:50
06.10.2018 06:00,14.5,0.0,06.10.2018,06:00
06.10.2018 06:10,14.8,0.0,06.10.2018,06:10
06.10.2018 06:20,14.8,0.0,06.10.2018,06:20
06.10.2018 06:30,14.9,0.0,06.10.2018,06:30
06.10.2018 06:40,15.0,0.0,06.10.2018,06:40
06.10.2018 06:50,15.1,0.0,06.10.2018,06:50
06.10.2018 07:00,15.1,0.0,06.10.2018,07:00
06.10.2018 07:10,15.2,0.0,06.10.2018,07:10
06.10.2018 07:20,15.5,0.0,06.10.2018,07:20
06.10.2018 07:30,15.3,0.0,06.10.2018,07:30
06.10.2018 07:40,15.3,0.0,06.10.2018,07:40
06.10.2018 07:50,15.5,0.0,06.10.2018,07:50
06.10.2018 08:00,15.7,0.0,06.10.2018,08:00
06.10.2018 08:10,15.9,0.0,06.10.2018,08:10
06.10.2018 08:20,16.0,0.0,06.10.2018,08:20
06.10.2018 08:30,16.4,0.0,06.10.2018,08:30
06.10.2018 08:40,16.4,0.0,06.10.2018,08:40
06.10.2018 08:50,16.4,0.0,06.10.2018,08:50
06.10.2018 09:00,16.4,0.0,06.10.2018,09:00
06.10.2018 09:10,16.4,0.0,06.10.2018,09:10
06.10.2018 09:20,16.3,0.0,06.10.2018,09:20
06.10.2018 09:30,16.4,0.0,06.10.2018,09:30
06.10.2018 09:40,16.7,0.0,06.10.2018,09:40
06.10.2018 09:50,16.7,0.0,06.10.2018,09:50
06.10.2018 10:00,16.5,0.0,06.10.2018,10:00
06.10.2018 10:10,16.7,0.0,06.10.2018,10:10
06.10.2018 10:20,16.9,0.0,06.10.2018,10:20
06.10.2018 10:30,17.0,0.0,06.10.2018,10:30
06.10.2018 10:40,17.1,0.0,06.10.2018,10:40
06.10.2018 10:50,17.1,0.0,06.10.2018,10:50
06.10.2018 11:00,17.2,0.0,06.10.2018,11:00
06.10.2018 11:10,17.3,0.0,06.10.2018,11:10
06.10.2018 11:20,17.5,0.0,06.10.2018,11:20
06.10.2018 11:30,17.5,0.0,06.10.2018,11:30
06.10.2018 11:40,17.5,0.0,06.10.2018,11:40
06.10.2018 11:50,17.5,0.0,06.10.2018,11:50
06.10.2018 12:00,17.5,0.0,06.10.2018,12:00
06.10.2018 12:10,17.6,0.0,06.10.2018,12:10
06.10.2018 12:20,17.8,0.0,06.10.2018,12:20
06.10.2018 12:30,18.0,0.0,06.10.2018,12:30
06.10.2018 12:40,17.8,0.0,06.10.2018,12:40
06.10.2018 12:50,17.9,0.0,06.10.2018,12:50
06.10.2018 13:00,17.9,0.0,06.10.2018,13:00
06.10.2018 13:10,17.9,0.0,06.10.2018,13:10
06.10.2018 13:20,17.9,0.0,06.10.2018,13:20
06.10.2018 13:30,17.9,0.0,06.10.2018,13:30
06.10.2018 13:40,17.7,0.0,06.10.2018,13:40
06.10.2018 13:50,17.7,0.0,06.10.2018,13:50
06.10.2018 14:00,17.4,0.0,06.10.2018,14:00
06.10.2018 14:10,17.8,0.0,06.10.2018,14:10
06.10.2018 14:20,17.8,0.0,06.10.2018,14:20
06.10.2018 14:30,17.9,0.0,06.10.2018,14:30
06.10.2018 14:40,18.1,0.0,06.10.2018,14:40
06.10.2018 14:50,17.9,0.0,06.10.2018,14:50
06.10.2018 15:00,18.1,0.0,06.10.2018,15:00
06.10.2018 15:10,18.3,0.0,06.10.2018,15:10
06.10.2018 15:20,18.0,0.0,06.10.2018,15:20
06.10.2018 15:30,17.9,0.0,06.10.2018,15:30
06.10.2018 15:40,17.7,0.0,06.10.2018,15:40
06.10.2018 15:50,17.6,0.0,06.10.2018,15:50
06.10.2018 16:00,17.7,0.0,06.10.2018,16:00
06.10.2018 16:10,17.6,0.0,06.10.2018,16:10
06.10.2018 16:20,17.2,0.0,06.10.2018,16:20
06.10.2018 16:30,16.9,0.0,06.10.2018,16:30
06.10.2018 16:40,16.8,0.0,06.10.2018,16:40
06.10.2018 16:50,16.6,0.0,06.10.2018,16:50
06.10.2018 17:00,16.7,0.0,06.10.2018,17:00
06.10.2018 17:10,16.5,0.0,06.10.2018,17:10
06.10.2018 17:20,16.2,0.0,06.10.2018,17:20
06.10.2018 17:30,15.9,0.0,06.10.2018,17:30
06.10.2018 17:40,15.9,0.0,06.10.2018,17:40
06.10.2018 17:50,15.8,0.0,06.10.2018,17:50
06.10.2018 18:00,16.2,0.0,06.10.2018,18:00
06.10.2018 18:10,16.3,0.0,06.10.2018,18:10
06.10.2018 18:20,16.1,0.0,06.10.2018,18:20
06.10.2018 18:30,15.8,0.0,06.10.2018,18:30
06.10.2018 18:40,15.8,0.0,06.10.2018,18:40
06.10.2018 18:50,15.6,0.0,06.10.2018,18:50
06.10.2018 19:00,15.6,0.0,06.10.2018,19:00
06.10.2018 19:10,15.7,0.0,06.10.2018,19:10
06.10.2018 19:20,15.9,0.0,06.10.2018,19:20
06.10.2018 19:30,15.7,0.0,06.10.2018,19:30
06.10.2018 19:40,15.3,0.0,06.10.2018,19:40
06.10.2018 19:50,14.9,0.0,06.10.2018,19:50
06.10.2018 20:00,15.1,0.0,06.10.2018,20:00
06.10.2018 20:10,15.2,0.0,06.10.2018,20:10
06.10.2018 20:20,14.9,0.0,06.10.2018,20:20
06.10.2018 20:30,14.6,0.0,06.10.2018,20:30
06.10.2018 20:40,14.5,0.0,06.10.2018,20:40
06.10.2018 20:50,14.4,0.0,06.10.2018,20:50
06.10.2018 21:00,14.1,0.0,06.10.2018,21:00
06.10.2018 21:10,13.8,0.0,06.10.2018,21:10
06.10.2018 21:20,14.1,0.0,06.10.2018,21:20
06.10.2018 21:30,13.9,0.0,06.10.2018,21:30
06.10.2018 21:40,14.0,0.0,06.10.2018,21:40
06.10.2018 21:50,14.1,0.0,06.10.2018,21:50
06.10.2018 22:00,13.9,0.0,06.10.2018,22:00
06.10.2018 22:10,13.9,0.0,06.10.2018,22:10
06.10.2018 22:20,14.1,0.0,06.10.2018,22:20
06.10.2018 22:30,13.6,0.0,06.10.2018,22:30
06.10.2018 22:40,13.1,0.0,06.10.2018,22:40
06.10.2018 22:50,13.0,0.0,06.10.2018,22:50
06.10.2018 23:00,12.8,0.0,06.10.2018,23:00
06.10.2018 23:10,13.2,0.0,06.10.2018,23:10
06.10.2018 23:20,12.7,0.0,06.10.2018,23:20
06.10.2018 23:30,12.3,0.0,06.10.2018,23:30
06.10.2018 23:40,12.9,0.0,06.10.2018,23:40
06.10.2018 23:50,12.6,0.0,06.10.2018,23:50
07.10.2018 00:00,12.0,0.0,07.10.2018,00:00
07.10.2018 00:10,11.9,0.0,07.10.2018,00:10
07.10.2018 00:20,12.6,0.0,07.10.2018,00:20
07.10.2018 00:30,12.1,0.0,07.10.2018,00:30
07.10.2018 00:40,11.9,0.0,07.10.2018,00:40
07.10.2018 00:50,12.0,0.0,07.10.2018,00:50
07.10.2018 01:00,11.9,0.0,07.10.2018,01:00
07.10.2018 01:10,11.8,0.0,07.10.2018,01:10
07.10.2018 01:20,12.1,0.0,07.10.2018,01:20
07.10.2018 01:30,12.2,0.0,07.10.2018,01:30
07.10.2018 01:40,11.9,0.0,07.10.2018,01:40
07.10.2018 01:50,11.8,0.0,07.10.2018,01:50
07.10.2018 02:00,11.5,0.0,07.10.2018,02:00
07.10.2018 02:10,11.9,0.0,07.10.2018,02:10
07.10.2018 02:20,12.1,0.0,07.10.2018,02:20
07.10.2018 02:30,11.7,0.0,07.10.2018,02:30
07.10.2018 02:40,11.8,0.0,07.10.2018,02:40
07.10.2018 02:50,11.6,0.0,07.10.2018,02:50
07.10.2018 03:00,11.6,0.0,07.10.2018,03:00
07.10.2018 03:10,11.6,0.0,07.10.2018,03:10
07.10.2018 03:20,11.4,0.0,07.10.2018,03:20
07.10.2018 03:30,11.7,0.0,07.10.2018,03:30
07.10.2018 03:40,11.5,0.0,07.10.2018,03:40
07.10.2018 03:50,11.5,0.0,07.10.2018,03:50
07.10.2018 04:00,11.8,0.0,07.10.2018,04:00
07.10.2018 04:10,11.6,0.0,07.10.2018,04:10
07.10.2018 04:20,11.1,0.0,07.10.2018,04:20
07.10.2018 04:30,11.3,0.0,07.10.2018,04:30
07.10.2018 04:40,11.3,0.0,07.10.2018,04:40
07.10.2018 04:50,11.3,0.0,07.10.2018,04:50
07.10.2018 05:00,11.3,0.0,07.10.2018,05:00
07.10.2018 05:10,11.2,0.0,07.10.2018,05:10
07.10.2018 05:20,11.0,0.0,07.10.2018,05:20
07.10.2018 05:30,10.8,0.0,07.10.2018,05:30
07.10.2018 05:40,10.9,0.0,07.10.2018,05:40
07.10.2018 05:50,11.3,0.0,07.10.2018,05:50
07.10.2018 06:00,11.4,0.0,07.10.2018,06:00
07.10.2018 06:10,11.5,0.0,07.10.2018,06:10
07.10.2018 06:20,11.5,0.0,07.10.2018,06:20
07.10.2018 06:30,11.4,0.0,07.10.2018,06:30
07.10.2018 06:40,11.6,0.0,07.10.2018,06:40
07.10.2018 06:50,12.1,0.0,07.10.2018,06:50
07.10.2018 07:00,12.4,0.0,07.10.2018,07:00
07.10.2018 07:10,12.9,0.0,07.10.2018,07:10
07.10.2018 07:20,12.7,0.0,07.10.2018,07:20
07.10.2018 07:30,13.2,0.0,07.10.2018,07:30
07.10.2018 07:40,13.7,0.0,07.10.2018,07:40
07.10.2018 07:50,13.9,0.0,07.10.2018,07:50
07.10.2018 08:00,14.3,0.0,07.10.2018,08:00
07.10.2018 08:10,14.5,0.0,07.10.2018,08:10
07.10.2018 08:20,14.8,0.0,07.10.2018,08:20
07.10.2018 08:30,14.9,0.0,07.10.2018,08:30
07.10.2018 08:40,15.2,0.0,07.10.2018,08:40
07.10.2018 08:50,15.6,0.0,07.10.2018,08:50
07.10.2018 09:00,15.6,0.0,07.10.2018,09:00
07.10.2018 09:10,15.8,0.0,07.10.2018,09:10
07.10.2018 09:20,15.8,0.0,07.10.2018,09:20
07.10.2018 09:30,16.0,0.0,07.10.2018,09:30
07.10.2018 09:40,16.5,0.0,07.10.2018,09:40
07.10.2018 09:50,16.6,0.0,07.10.2018,09:50
07.10.2018 10:00,16.7,0.0,07.10.2018,10:00
07.10.2018 10:10,16.9,0.0,07.10.2018,10:10
07.10.2018 10:20,17.4,0.0,07.10.2018,10:20
07.10.2018 10:30,17.6,0.0,07.10.2018,10:30
07.10.2018 10:40,17.8,0.0,07.10.2018,10:40
